"","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"1953","Otu00056-Alteromonadaceae_unclassified","S775",0.00366666666666667,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","abund"
"2019","Otu00093-Rivularia_PCC-7116","S1803",0.00366666666666667,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","abund"
"429","Otu00001-Endozoicomonas","S2214",0.00333333333333333,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"529","Otu00001-Endozoicomonas","S1803",0.00333333333333333,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"748","Otu00012-Bacteria_unclassified","S1556",0.00333333333333333,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"2152","Otu00093-Rivularia_PCC-7116","S471",0.00333333333333333,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","abund"
"1824","Otu00056-Alteromonadaceae_unclassified","S1556",0.00266666666666667,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","abund"
"1820","Otu00001-Endozoicomonas","S2948",0.00233333333333333,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"538","Otu00011-Candidatus_Amoebophilus","S832",0.002,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"1973","Otu00056-Alteromonadaceae_unclassified","S471",0.002,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","abund"
"2003","Otu00093-Rivularia_PCC-7116","S1688",0.00166666666666667,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","abund"
"2182","Otu00093-Rivularia_PCC-7116","S422",0.00166666666666667,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","abund"
"4112","Otu00008-Endozoicomonas","S3383",0.000666666666666667,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1086","Otu00027-Cytophagales_unclassified","S775",0.000666666666666667,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1465","Otu00044-Cytophagales_unclassified","S3383",0.000666666666666667,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"249","Otu00001-Endozoicomonas","S2136",0.000333333333333333,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1127","Otu00001-Endozoicomonas","S1688",0,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"630","Otu00001-Endozoicomonas","S1526",0,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"729","Otu00001-Endozoicomonas","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"930","Otu00001-Endozoicomonas","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1226","Otu00001-Endozoicomonas","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1326","Otu00001-Endozoicomonas","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1620","Otu00001-Endozoicomonas","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"1918","Otu00001-Endozoicomonas","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"2117","Otu00001-Endozoicomonas","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"2312","Otu00008-Endozoicomonas","S2214",0,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"258","Otu00008-Endozoicomonas","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"268","Otu00008-Endozoicomonas","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"278","Otu00008-Endozoicomonas","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"288","Otu00008-Endozoicomonas","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"298","Otu00008-Endozoicomonas","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"3112","Otu00008-Endozoicomonas","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"338","Otu00008-Endozoicomonas","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"348","Otu00008-Endozoicomonas","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"358","Otu00008-Endozoicomonas","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"378","Otu00008-Endozoicomonas","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"388","Otu00008-Endozoicomonas","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"398","Otu00008-Endozoicomonas","S422",0,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"408","Otu00008-Endozoicomonas","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"4210","Otu00008-Endozoicomonas","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"438","Otu00008-Endozoicomonas","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"508","Otu00011-Candidatus_Amoebophilus","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"5210","Otu00011-Candidatus_Amoebophilus","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"548","Otu00011-Candidatus_Amoebophilus","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"568","Otu00011-Candidatus_Amoebophilus","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"578","Otu00011-Candidatus_Amoebophilus","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"588","Otu00011-Candidatus_Amoebophilus","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"598","Otu00011-Candidatus_Amoebophilus","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"608","Otu00011-Candidatus_Amoebophilus","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"638","Otu00011-Candidatus_Amoebophilus","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"658","Otu00011-Candidatus_Amoebophilus","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"668","Otu00011-Candidatus_Amoebophilus","S3383",0,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"678","Otu00012-Bacteria_unclassified","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"688","Otu00012-Bacteria_unclassified","S1526",0,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"698","Otu00012-Bacteria_unclassified","S2136",0,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"708","Otu00012-Bacteria_unclassified","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"7210","Otu00012-Bacteria_unclassified","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"738","Otu00012-Bacteria_unclassified","S1037",0,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"768","Otu00012-Bacteria_unclassified","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"778","Otu00012-Bacteria_unclassified","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"798","Otu00012-Bacteria_unclassified","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"808","Otu00012-Bacteria_unclassified","S422",0,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"8112","Otu00012-Bacteria_unclassified","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"8210","Otu00012-Bacteria_unclassified","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"848","Otu00012-Bacteria_unclassified","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"858","Otu00012-Bacteria_unclassified","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"868","Otu00012-Bacteria_unclassified","S3383",0,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"878","Otu00012-Bacteria_unclassified","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"898","Otu00027-Cytophagales_unclassified","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"908","Otu00027-Cytophagales_unclassified","S2136",0,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"948","Otu00027-Cytophagales_unclassified","S1037",0,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"958","Otu00027-Cytophagales_unclassified","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"968","Otu00027-Cytophagales_unclassified","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"998","Otu00027-Cytophagales_unclassified","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1008","Otu00027-Cytophagales_unclassified","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"10111","Otu00027-Cytophagales_unclassified","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1027","Otu00027-Cytophagales_unclassified","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1036","Otu00027-Cytophagales_unclassified","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1056","Otu00027-Cytophagales_unclassified","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1076","Otu00027-Cytophagales_unclassified","S3383",0,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"11010","Otu00027-Cytophagales_unclassified","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"11111","Otu00039-uncultured","S2136",0,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1128","Otu00039-uncultured","S2214",0,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1136","Otu00039-uncultured","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1146","Otu00039-uncultured","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1156","Otu00039-uncultured","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1166","Otu00039-uncultured","S1688",0,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1176","Otu00039-uncultured","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1186","Otu00039-uncultured","S1037",0,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1196","Otu00039-uncultured","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1206","Otu00039-uncultured","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"12111","Otu00039-uncultured","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1227","Otu00039-uncultured","S1526",0,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1236","Otu00039-uncultured","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1246","Otu00039-uncultured","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1256","Otu00039-uncultured","S1413",0,"S1413","sample","357","High","Pavona_varians","TF","4.7","11","C27","","1413","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1276","Otu00039-uncultured","S3383",0,"S3383","sample","356","High","Pavona_varians","TF","5.0","6","C1","","3383","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1286","Otu00039-uncultured","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1296","Otu00039-uncultured","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1306","Otu00039-uncultured","S422",0,"S422","sample","357","Ambient","Pavona_varians","TF","4.7","8","C27","","422","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"13111","Otu00039-uncultured","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1327","Otu00039-uncultured","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"1346","Otu00044-Cytophagales_unclassified","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1356","Otu00044-Cytophagales_unclassified","S2214",0,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1366","Otu00044-Cytophagales_unclassified","S2948",0,"S2948","sample","351","High","Pavona_varians","TF","4.6","7","C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1376","Otu00044-Cytophagales_unclassified","S1526",0,"S1526","sample","358","High","Pavona_varians","TF","4.8","11","C1","","1526","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1386","Otu00044-Cytophagales_unclassified","S2136",0,"S2136","sample","362","High","Pavona_varians","TF","6.0","11","C27","","2136","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1396","Otu00044-Cytophagales_unclassified","S2731",0,"S2731","sample","353","High","Pavona_varians","TF","3.6","3","C1","","2731","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"14111","Otu00044-Cytophagales_unclassified","S1803",0,"S1803","sample","325","High","Pavona_varians","TF","2.6","11","C1","","1803","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1425","Otu00044-Cytophagales_unclassified","S2663",0,"S2663","sample","355","High","Pavona_varians","TF","3.8","7","C27","","2663","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1435","Otu00044-Cytophagales_unclassified","S1166",0,"S1166","sample","354","High","Pavona_varians","TF","4.1","2","C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1445","Otu00044-Cytophagales_unclassified","S1688",0,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1455","Otu00044-Cytophagales_unclassified","S2328",0,"S2328","sample","359","High","Pavona_varians","TF","2.0","3","C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1475","Otu00044-Cytophagales_unclassified","S775",0,"S775","sample","361","High","Pavona_varians","TF","6.8","7","C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1485","Otu00044-Cytophagales_unclassified","SN217",0,"SN217","sample","361","Ambient","Pavona_varians","TF","6.8","8","C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1505","Otu00044-Cytophagales_unclassified","S471",0,"S471","sample","356","Ambient","Pavona_varians","TF","5.0","9","C1","","471","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"15110","Otu00044-Cytophagales_unclassified","SN191",0,"SN191","sample","353","Ambient","Pavona_varians","TF","3.6","4","C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1524","Otu00044-Cytophagales_unclassified","S420",0,"S420","sample","354","Ambient","Pavona_varians","TF","4.1","4","C27","","420","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1534","Otu00044-Cytophagales_unclassified","S832",0,"S832","sample","360","Ambient","Pavona_varians","TF","2.0","1","C27","","832","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1544","Otu00044-Cytophagales_unclassified","S955",0,"S955","sample","325","Ambient","Pavona_varians","TF","2.6","9","C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"1564","Otu00052-Arcobacter","S1688",0,"S1688","sample","362","Ambient","Pavona_varians","TF","6.0","5","C27","","1688","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","abund"
"1574","Otu00052-Arcobacter","S1037",0,"S1037","sample","358","Ambient","Pavona_varians","TF","4.8","9","C1","","1037","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","abund"
"1584","Otu00052-Arcobacter","S1556",0,"S1556","sample","355","Ambient","Pavona_varians","TF","3.8","4","C27","","1556","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","abund"
"1594","Otu00052-Arcobacter","S2214",0,"S2214","sample","351","Ambient","Pavona_varians","TF","4.6","8","C27","","2214","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","abund"
