"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"345",191,"Otu00139-uncultured","S3470",0.005,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"346",209,"Otu00139-uncultured","SN184",0.005,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"347",180,"Otu00139-uncultured","S153",0.00466666666666667,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"348",187,"Otu00139-uncultured","S1791",0.00466666666666667,"S1791","sample",363,"High","Montipora_capitata","T1",5.4,6,"C","","1791","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"349",217,"Otu00139-uncultured","SN9",0.00466666666666667,"SN9","sample",363,"High","Montipora_capitata","T0",5.4,11,"C","","N9","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"350",5,"Otu00001-Endozoicomonas","S1753",0.00433333333333333,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"351",213,"Otu00139-uncultured","SN42",0.00433333333333333,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"352",120,"Otu00025-Ruegeria","SN72",0.004,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"353",122,"Otu00025-Ruegeria","SN92",0.004,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"354",126,"Otu00025-Ruegeria","SN42",0.004,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"355",189,"Otu00139-uncultured","SN110",0.004,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"356",116,"Otu00025-Ruegeria","S377",0.00366666666666667,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"357",145,"Otu00092-uncultured","S848",0.00366666666666667,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"358",147,"Otu00092-uncultured","S3469",0.00366666666666667,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"359",34,"Otu00001-Endozoicomonas","SN94",0.00333333333333333,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"360",136,"Otu00092-uncultured","S1437",0.00333333333333333,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"361",167,"Otu00092-uncultured","SN192",0.00333333333333333,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"362",12,"Otu00001-Endozoicomonas","S2284",0.003,"S2284","sample",369,"High","Montipora_capitata","TF",3.3,6,"CD","","2284","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"363",27,"Otu00001-Endozoicomonas","SN150",0.003,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"364",193,"Otu00139-uncultured","S3479",0.003,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"365",214,"Otu00139-uncultured","SN94",0.003,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"366",33,"Otu00001-Endozoicomonas","SN42",0.00266666666666667,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"367",43,"Otu00001-Endozoicomonas","SN82",0.00266666666666667,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"368",128,"Otu00025-Ruegeria","SN64",0.00266666666666667,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"369",142,"Otu00092-uncultured","S3422",0.00266666666666667,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"370",177,"Otu00139-uncultured","S335",0.00266666666666667,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"371",186,"Otu00139-uncultured","S3469",0.00266666666666667,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"372",204,"Otu00139-uncultured","SN172",0.00266666666666667,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"373",216,"Otu00139-uncultured","SN33",0.00266666666666667,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"374",25,"Otu00001-Endozoicomonas","S797",0.00233333333333333,"S797","sample",365,"Ambient","Montipora_capitata","T1",6.7,1,"CD","","797","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"375",108,"Otu00025-Ruegeria","S419",0.00233333333333333,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"376",129,"Otu00025-Ruegeria","SN33",0.00233333333333333,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"377",196,"Otu00139-uncultured","S3472",0.00233333333333333,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"378",90,"Otu00025-Ruegeria","S1104",0.002,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"379",92,"Otu00025-Ruegeria","S1437",0.002,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"380",155,"Otu00092-uncultured","SN150",0.002,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"381",178,"Otu00139-uncultured","S1104",0.002,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"382",190,"Otu00139-uncultured","S1753b",0.002,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"383",215,"Otu00139-uncultured","SN96",0.002,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"384",114,"Otu00025-Ruegeria","SN190",0.00166666666666667,"SN190","sample",366,"High","Montipora_capitata","T1",7,2,"CD","","N190","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"385",197,"Otu00139-uncultured","S848",0.00166666666666667,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"386",206,"Otu00139-uncultured","SN192",0.00166666666666667,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"387",1,"Otu00001-Endozoicomonas","S1437",0.00133333333333333,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"388",91,"Otu00025-Ruegeria","S1133",0.00133333333333333,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"389",95,"Otu00025-Ruegeria","S179",0.00133333333333333,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","core"
"390",165,"Otu00092-uncultured","SN172",0.00133333333333333,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"391",195,"Otu00139-uncultured","S179",0.00133333333333333,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"392",10,"Otu00001-Endozoicomonas","S1753b",0.001,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"393",11,"Otu00001-Endozoicomonas","S1133",0.001,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"394",17,"Otu00001-Endozoicomonas","S848",0.001,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"395",26,"Otu00001-Endozoicomonas","SN192",0.001,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"396",134,"Otu00092-uncultured","S3204",0.001,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"397",150,"Otu00092-uncultured","SN110",0.001,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"398",156,"Otu00092-uncultured","S419",0.001,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"399",161,"Otu00092-uncultured","SN42",0.001,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"400",182,"Otu00139-uncultured","S1133",0.001,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"401",199,"Otu00139-uncultured","SN152",0.001,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"402",138,"Otu00092-uncultured","S1104",0.000666666666666667,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"403",164,"Otu00092-uncultured","S377",0.000666666666666667,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"404",194,"Otu00139-uncultured","SN150",0.000666666666666667,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"405",198,"Otu00139-uncultured","S3482",0.000666666666666667,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"406",13,"Otu00001-Endozoicomonas","S3479",0.000333333333333333,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"407",32,"Otu00001-Endozoicomonas","SN152",0.000333333333333333,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"408",133,"Otu00092-uncultured","S1226",0.000333333333333333,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"409",176,"Otu00092-uncultured","SN33",0.000333333333333333,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","core"
"410",185,"Otu00139-uncultured","S1753",0.000333333333333333,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"411",220,"Otu00139-uncultured","SN92",0.000333333333333333,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","core"
"412",4,"Otu00001-Endozoicomonas","S3204",0,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"413",9,"Otu00001-Endozoicomonas","S335",0,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"414",14,"Otu00001-Endozoicomonas","S3422",0,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"415",15,"Otu00001-Endozoicomonas","S179",0,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"416",16,"Otu00001-Endozoicomonas","S3472",0,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"417",18,"Otu00001-Endozoicomonas","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"418",19,"Otu00001-Endozoicomonas","S3469",0,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"419",22,"Otu00001-Endozoicomonas","SN110",0,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"420",24,"Otu00001-Endozoicomonas","S3470",0,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"421",28,"Otu00001-Endozoicomonas","S419",0,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"422",31,"Otu00001-Endozoicomonas","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"423",36,"Otu00001-Endozoicomonas","SN33",0,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"424",37,"Otu00001-Endozoicomonas","SN172",0,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"425",38,"Otu00001-Endozoicomonas","SN45",0,"SN45","sample",369,"Ambient","Montipora_capitata","T1",3.3,1,"CD","","N45","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"426",39,"Otu00001-Endozoicomonas","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"427",40,"Otu00001-Endozoicomonas","SN72",0,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"428",42,"Otu00001-Endozoicomonas","SN92",0,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","core"
"429",48,"Otu00004-P3OB-42_ge","S335",0,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","core"
"430",52,"Otu00004-P3OB-42_ge","S153",0,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","core"
"431",60,"Otu00004-P3OB-42_ge","S3473",0,"S3473","sample",372,"High","Montipora_capitata","TF",5.6,6,"C","","3473","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","core"
"432",70,"Otu00004-P3OB-42_ge","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","core"
