"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"348",548,"Otu00044-Cytophagales_unclassified","S490",0.005,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"349",29,"Otu00001-Endozoicomonas","S2911",0.00433333333333333,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"350",63,"Otu00008-Endozoicomonas","S1526",0.00433333333333333,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"351",137,"Otu00011-Candidatus_Amoebophilus","S1526",0.00433333333333333,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"352",30,"Otu00001-Endozoicomonas","S208",0.004,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"353",462,"Otu00039-uncultured","S1144",0.004,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"354",499,"Otu00039-uncultured","SN222",0.004,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Helicobacteraceae","abund"
"355",20,"Otu00001-Endozoicomonas","S1037",0.00366666666666667,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"356",125,"Otu00011-Candidatus_Amoebophilus","S1857",0.00366666666666667,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"357",306,"Otu00026-Candidatus_Amoebophilus","S2629",0.00366666666666667,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"358",418,"Otu00030-Fulvivirga","S554",0.00366666666666667,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"359",1,"Otu00001-Endozoicomonas","S2214",0.00333333333333333,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"360",19,"Otu00001-Endozoicomonas","S1803",0.00333333333333333,"S1803","sample",325,"High","Pavona_varians","TF",2.6,11,"C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"361",177,"Otu00012-Bacteria_unclassified","S664",0.00333333333333333,"S664","sample",361,"Ambient","Pavona_varians","T1",6.8,5,"C1","","664","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"362",183,"Otu00012-Bacteria_unclassified","S1556",0.00333333333333333,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"363",4,"Otu00001-Endozoicomonas","S3246",0.003,"S3246","sample",353,"High","Pavona_varians","T1",3.6,2,"C1","","3246","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"364",21,"Otu00001-Endozoicomonas","S249",0.003,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"365",286,"Otu00026-Candidatus_Amoebophilus","S148",0.003,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"366",36,"Otu00001-Endozoicomonas","S3137",0.00266666666666667,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"367",39,"Otu00001-Endozoicomonas","S2948",0.00233333333333333,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"368",378,"Otu00027-Cytophagales_unclassified","S2001",0.00233333333333333,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"369",162,"Otu00011-Candidatus_Amoebophilus","S832",0.002,"S832","sample",360,"Ambient","Pavona_varians","TF",2,1,"C27","","832","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"370",331,"Otu00026-Candidatus_Amoebophilus","S955",0.002,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"371",35,"Otu00001-Endozoicomonas","S616",0.00166666666666667,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"372",346,"Otu00027-Cytophagales_unclassified","S1068",0.00166666666666667,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"373",352,"Otu00027-Cytophagales_unclassified","S1857",0.00166666666666667,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"374",23,"Otu00001-Endozoicomonas","S1982",0.00133333333333333,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"375",132,"Otu00011-Candidatus_Amoebophilus","S1108",0.00133333333333333,"S1108","sample",362,"High","Pavona_varians","T0",6,9,"C27","","1108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"376",218,"Otu00012-Bacteria_unclassified","SN35b",0.00133333333333333,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"377",294,"Otu00026-Candidatus_Amoebophilus","S1108",0.00133333333333333,"S1108","sample",362,"High","Pavona_varians","T0",6,9,"C27","","1108","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"378",413,"Otu00030-Fulvivirga","SN191",0.00133333333333333,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","abund"
"379",17,"Otu00001-Endozoicomonas","S1068",0.001,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"380",24,"Otu00001-Endozoicomonas","S436",0.001,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"381",135,"Otu00011-Candidatus_Amoebophilus","S1943",0.001,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"382",3,"Otu00001-Endozoicomonas","S231",0.000666666666666667,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"383",27,"Otu00001-Endozoicomonas","S1108",0.000666666666666667,"S1108","sample",362,"High","Pavona_varians","T0",6,9,"C27","","1108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"384",76,"Otu00008-Endozoicomonas","S2849",0.000666666666666667,"S2849","sample",360,"High","Pavona_varians","T1",2,3,"C27","","2849","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"385",87,"Otu00008-Endozoicomonas","S3383",0.000666666666666667,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"386",208,"Otu00012-Bacteria_unclassified","SN35",0.000666666666666667,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"387",397,"Otu00027-Cytophagales_unclassified","S775",0.000666666666666667,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"388",546,"Otu00044-Cytophagales_unclassified","S1943",0.000666666666666667,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"389",550,"Otu00044-Cytophagales_unclassified","S3383",0.000666666666666667,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagales_unclassified","abund"
"390",44,"Otu00001-Endozoicomonas","S1254",0.000333333333333333,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"391",50,"Otu00001-Endozoicomonas","S2136",0.000333333333333333,"S2136","sample",362,"High","Pavona_varians","TF",6,11,"C27","","2136","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"392",179,"Otu00012-Bacteria_unclassified","S249",0.000333333333333333,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"393",211,"Otu00012-Bacteria_unclassified","SN222",0.000333333333333333,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"394",6,"Otu00001-Endozoicomonas","S1526",0,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"395",7,"Otu00001-Endozoicomonas","S391",0,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"396",8,"Otu00001-Endozoicomonas","S420",0,"S420","sample",354,"Ambient","Pavona_varians","TF",4.1,4,"C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"397",9,"Otu00001-Endozoicomonas","S1688",0,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"398",15,"Otu00001-Endozoicomonas","S263",0,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"399",16,"Otu00001-Endozoicomonas","S1857",0,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"400",18,"Otu00001-Endozoicomonas","S2629",0,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"401",25,"Otu00001-Endozoicomonas","S554",0,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"402",26,"Otu00001-Endozoicomonas","S1943",0,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"403",28,"Otu00001-Endozoicomonas","S490",0,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"404",32,"Otu00001-Endozoicomonas","S2849",0,"S2849","sample",360,"High","Pavona_varians","T1",2,3,"C27","","2849","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"405",33,"Otu00001-Endozoicomonas","S2001",0,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"406",34,"Otu00001-Endozoicomonas","S471",0,"S471","sample",356,"Ambient","Pavona_varians","TF",5,9,"C1","","471","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"407",37,"Otu00001-Endozoicomonas","S1144",0,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"408",38,"Otu00001-Endozoicomonas","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"409",41,"Otu00001-Endozoicomonas","S1413",0,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"410",42,"Otu00001-Endozoicomonas","S761",0,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"411",45,"Otu00001-Endozoicomonas","S664",0,"S664","sample",361,"Ambient","Pavona_varians","T1",6.8,5,"C1","","664","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"412",47,"Otu00001-Endozoicomonas","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"413",49,"Otu00001-Endozoicomonas","S832",0,"S832","sample",360,"Ambient","Pavona_varians","TF",2,1,"C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"414",51,"Otu00001-Endozoicomonas","SN35b",0,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"415",52,"Otu00001-Endozoicomonas","S775",0,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"416",54,"Otu00001-Endozoicomonas","SN35",0,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"417",55,"Otu00001-Endozoicomonas","SN191",0,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"418",57,"Otu00001-Endozoicomonas","SN222",0,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"419",58,"Otu00008-Endozoicomonas","S2214",0,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"420",60,"Otu00008-Endozoicomonas","S1556",0,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"421",62,"Otu00008-Endozoicomonas","S231",0,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"422",65,"Otu00008-Endozoicomonas","S249",0,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"423",67,"Otu00008-Endozoicomonas","S1803",0,"S1803","sample",325,"High","Pavona_varians","TF",2.6,11,"C1","","1803","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"424",68,"Otu00008-Endozoicomonas","S2328",0,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"425",69,"Otu00008-Endozoicomonas","S2663",0,"S2663","sample",355,"High","Pavona_varians","TF",3.8,7,"C27","","2663","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"426",70,"Otu00008-Endozoicomonas","S2731",0,"S2731","sample",353,"High","Pavona_varians","TF",3.6,3,"C1","","2731","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"427",72,"Otu00008-Endozoicomonas","S263",0,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"428",74,"Otu00008-Endozoicomonas","S208",0,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"429",75,"Otu00008-Endozoicomonas","S2629",0,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"430",77,"Otu00008-Endozoicomonas","S2001",0,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"431",78,"Otu00008-Endozoicomonas","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"432",80,"Otu00008-Endozoicomonas","S1982",0,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"433",82,"Otu00008-Endozoicomonas","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"434",84,"Otu00008-Endozoicomonas","S208b",0,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"435",85,"Otu00008-Endozoicomonas","S1413",0,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"436",86,"Otu00008-Endozoicomonas","S2911",0,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"437",89,"Otu00008-Endozoicomonas","S490",0,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"438",90,"Otu00008-Endozoicomonas","S3246",0,"S3246","sample",353,"High","Pavona_varians","T1",3.6,2,"C1","","3246","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"439",91,"Otu00008-Endozoicomonas","S420",0,"S420","sample",354,"Ambient","Pavona_varians","TF",4.1,4,"C27","","420","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"440",93,"Otu00008-Endozoicomonas","S3137",0,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"441",96,"Otu00008-Endozoicomonas","S2948",0,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"442",97,"Otu00008-Endozoicomonas","S3478",0,"S3478","sample",361,"High","Pavona_varians","T1",6.8,6,"C1","","3478","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"443",98,"Otu00008-Endozoicomonas","S436",0,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"444",99,"Otu00008-Endozoicomonas","S554",0,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"445",100,"Otu00008-Endozoicomonas","S775",0,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"446",101,"Otu00008-Endozoicomonas","S422",0,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"447",102,"Otu00008-Endozoicomonas","SN35",0,"SN35","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"448",103,"Otu00008-Endozoicomonas","S761",0,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"449",104,"Otu00008-Endozoicomonas","S955",0,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"450",105,"Otu00008-Endozoicomonas","S616",0,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"451",106,"Otu00008-Endozoicomonas","S664",0,"S664","sample",361,"Ambient","Pavona_varians","T1",6.8,5,"C1","","664","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"452",107,"Otu00008-Endozoicomonas","S391",0,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"453",108,"Otu00008-Endozoicomonas","SN217",0,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"454",109,"Otu00008-Endozoicomonas","S832",0,"S832","sample",360,"Ambient","Pavona_varians","TF",2,1,"C27","","832","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"455",110,"Otu00008-Endozoicomonas","SN191",0,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"456",111,"Otu00008-Endozoicomonas","SN35b",0,"SN35b","sample",353,"Ambient","Pavona_varians","T0",3.6,11,"C1","","N35","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"457",112,"Otu00008-Endozoicomonas","SN108b",0,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"458",113,"Otu00008-Endozoicomonas","S914",0,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","abund"
"459",117,"Otu00011-Candidatus_Amoebophilus","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"460",119,"Otu00011-Candidatus_Amoebophilus","S1803",0,"S1803","sample",325,"High","Pavona_varians","TF",2.6,11,"C1","","1803","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"461",121,"Otu00011-Candidatus_Amoebophilus","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"462",127,"Otu00011-Candidatus_Amoebophilus","S148",0,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"463",129,"Otu00011-Candidatus_Amoebophilus","S1144",0,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"464",139,"Otu00011-Candidatus_Amoebophilus","S2948",0,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"465",142,"Otu00011-Candidatus_Amoebophilus","S2001",0,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
